Engine size,Year of manufacture,Mileage,Manufacturer_Ford,Manufacturer_Porsche,Manufacturer_Toyota,Manufacturer_VW,Model_911,Model_Cayenne,Model_Fiesta,Model_Focus,Model_Golf,Model_M5,Model_Mondeo,Model_Passat,Model_Polo,Model_Prius,Model_RAV4,Model_X3,Model_Yaris,Model_Z4,Fuel type_Hybrid,Fuel type_Petrol,Price
1.2,1989,305950,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,290
5.0,1989,152949,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,6788
2.2,1993,217909,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2469
3.5,1997,234928,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3761
2.0,2005,119688,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10902
2.0,2019,18002,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,42653
1.6,2006,103775,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,7395
1.4,2004,52003,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9061
1.6,1997,197620,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2339
2.0,1986,265330,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,652
1.8,2014,63336,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,17724
1.0,2005,65718,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5860
2.4,1994,161014,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4517
1.6,2021,12081,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,30426
1.4,1996,205167,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1546
1.6,2018,23472,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34416
1.2,2016,68648,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,15967
2.0,2018,28420,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37763
2.2,2003,68946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,11917
1.0,1992,154734,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1299
1.4,2002,191844,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2593
1.8,2020,6068,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,64448
1.6,2001,124184,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5675
2.0,2016,40956,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,39034
1.6,2018,22653,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,27912
1.4,1997,169912,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2936
5.0,1997,144212,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12426
1.4,2008,85432,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8576
1.2,2003,118806,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4917
1.4,2010,60399,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,10019
1.8,1997,162543,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3352
1.6,1988,199569,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1262
1.0,1993,197434,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1089
1.0,2010,93570,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12194
1.2,2001,169486,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2234
1.4,2002,160047,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4049
1.2,1990,193258,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1049
1.6,2011,30879,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,14078
4.4,2013,80694,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,54652
1.4,2012,46055,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,22635
1.6,2015,50040,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20416
1.6,2020,11676,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,41930
2.0,2003,145639,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4328
1.8,2005,130161,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7852
2.0,2005,125096,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,6580
1.8,1990,281856,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1013
1.8,2004,31305,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,13815
3.5,2020,16016,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,137107
1.2,2000,138607,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2766
3.0,1986,134854,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2763
1.4,2009,87620,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,9495
2.4,1997,128970,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5943
2.0,2009,75305,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19640
1.6,2002,85894,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8432
1.8,1988,172891,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1620
2.2,1996,115772,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,5911
1.4,2010,57352,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,16285
1.4,2006,107457,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9983
1.4,2008,120357,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5727
1.6,2007,76984,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8060
2.0,1992,157948,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2630
1.4,2010,122053,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10295
1.8,2001,80340,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8231
1.6,2002,203671,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2998
1.4,2020,16368,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,35229
1.6,1989,156623,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1651
